instance_pre,instance_post,mean_syn_cnt,cs_weight
PEG(PB07)_R7,PEN_a(PB06a)_R8,0.0,1.125
PEG(PB07)_R7,PEN_a(PB06a)_R9,0.0,0.125
PEG(PB07)_R8,PEN_a(PB06a)_L2,0.0,0.375
PEG(PB07)_R8,PEN_a(PB06a)_L3,1.0,1.625
PEG(PB07)_R8,PEN_a(PB06a)_L4,0.0,0.0
PEG(PB07)_R8,PEN_a(PB06a)_L5,0.0,0.0
PEG(PB07)_R8,PEN_a(PB06a)_L6,0.0,0.0
PEG(PB07)_R8,PEN_a(PB06a)_L7,0.0,0.0
PEG(PB07)_R8,PEN_a(PB06a)_L8,0.0,0.0
PEG(PB07)_R8,PEN_a(PB06a)_L9,0.0,0.0
PEG(PB07)_R8,PEN_a(PB06a)_R2,0.0,0.125
PEG(PB07)_R8,PEN_a(PB06a)_R3,0.0,0.0
PEG(PB07)_R8,PEN_a(PB06a)_R4,0.0,0.0
PEG(PB07)_R8,PEN_a(PB06a)_R5,0.0,0.0
PEG(PB07)_R8,PEN_a(PB06a)_R6,0.0,0.0
PEG(PB07)_R8,PEN_a(PB06a)_R7,0.0,0.0
PEG(PB07)_R8,PEN_a(PB06a)_R8,0.0,0.625
PEG(PB07)_R8,PEN_a(PB06a)_R9,0.0,1.125
PEG(PB07)_R9,PEN_a(PB06a)_L2,1.0,1.625
PEG(PB07)_R9,PEN_a(PB06a)_L3,0.0,0.0
PEG(PB07)_R9,PEN_a(PB06a)_L4,0.0,0.0
PEG(PB07)_R9,PEN_a(PB06a)_L5,0.0,0.0
PEG(PB07)_R9,PEN_a(PB06a)_L6,0.0,0.0
PEG(PB07)_R9,PEN_a(PB06a)_L7,0.0,0.0
PEG(PB07)_R9,PEN_a(PB06a)_L8,0.0,0.0
PEG(PB07)_R9,PEN_a(PB06a)_L9,0.0,0.375
PEG(PB07)_R9,PEN_a(PB06a)_R2,0.0,1.125
PEG(PB07)_R9,PEN_a(PB06a)_R3,0.0,0.125
PEG(PB07)_R9,PEN_a(PB06a)_R4,0.0,0.0
PEG(PB07)_R9,PEN_a(PB06a)_R5,0.0,0.0
PEG(PB07)_R9,PEN_a(PB06a)_R6,0.0,0.0
PEG(PB07)_R9,PEN_a(PB06a)_R7,0.0,0.0
PEG(PB07)_R9,PEN_a(PB06a)_R8,0.0,0.0
PEG(PB07)_R9,PEN_a(PB06a)_R9,4.0,0.625
