instance_pre,instance_post,mean_syn_cnt,cs_weight
PEG(PB07)_R7,PEN_b(PB06b)_L2,0.0,0.0
PEG(PB07)_R7,PEN_b(PB06b)_L3,0.0,2.25
PEG(PB07)_R7,PEN_b(PB06b)_L4,25.0,28.75
PEG(PB07)_R7,PEN_b(PB06b)_L5,2.0,1.125
PEG(PB07)_R7,PEN_b(PB06b)_L6,0.0,0.0
PEG(PB07)_R7,PEN_b(PB06b)_L7,0.0,0.0
PEG(PB07)_R7,PEN_b(PB06b)_L8,0.0,0.0
PEG(PB07)_R7,PEN_b(PB06b)_L9,0.0,0.0
PEG(PB07)_R7,PEN_b(PB06b)_R2,0.0,0.0
PEG(PB07)_R7,PEN_b(PB06b)_R3,0.0,0.0
PEG(PB07)_R7,PEN_b(PB06b)_R4,0.0,0.0
PEG(PB07)_R7,PEN_b(PB06b)_R5,0.0,0.0
PEG(PB07)_R7,PEN_b(PB06b)_R6,0.0,0.0
PEG(PB07)_R7,PEN_b(PB06b)_R7,2.0,1.5
PEG(PB07)_R7,PEN_b(PB06b)_R8,19.0,27.0
PEG(PB07)_R7,PEN_b(PB06b)_R9,3.0,1.375
PEG(PB07)_R8,PEN_b(PB06b)_L2,1.0,2.25
PEG(PB07)_R8,PEN_b(PB06b)_L3,28.0,28.75
PEG(PB07)_R8,PEN_b(PB06b)_L4,2.0,1.125
PEG(PB07)_R8,PEN_b(PB06b)_L5,0.0,0.0
PEG(PB07)_R8,PEN_b(PB06b)_L6,0.0,0.0
PEG(PB07)_R8,PEN_b(PB06b)_L7,0.0,0.0
PEG(PB07)_R8,PEN_b(PB06b)_L8,0.0,0.0
PEG(PB07)_R8,PEN_b(PB06b)_L9,0.0,0.0
PEG(PB07)_R8,PEN_b(PB06b)_R2,0.0,1.375
PEG(PB07)_R8,PEN_b(PB06b)_R3,0.0,0.0
PEG(PB07)_R8,PEN_b(PB06b)_R4,0.0,0.0
PEG(PB07)_R8,PEN_b(PB06b)_R5,0.0,0.0
PEG(PB07)_R8,PEN_b(PB06b)_R6,0.0,0.0
PEG(PB07)_R8,PEN_b(PB06b)_R7,0.0,0.0
PEG(PB07)_R8,PEN_b(PB06b)_R8,1.0,1.5
PEG(PB07)_R8,PEN_b(PB06b)_R9,15.0,27.0
PEG(PB07)_R9,PEN_b(PB06b)_L2,19.0,28.75
PEG(PB07)_R9,PEN_b(PB06b)_L3,0.0,1.125
PEG(PB07)_R9,PEN_b(PB06b)_L4,0.0,0.0
PEG(PB07)_R9,PEN_b(PB06b)_L5,0.0,0.0
PEG(PB07)_R9,PEN_b(PB06b)_L6,0.0,0.0
PEG(PB07)_R9,PEN_b(PB06b)_L7,0.0,0.0
PEG(PB07)_R9,PEN_b(PB06b)_L8,0.0,0.0
PEG(PB07)_R9,PEN_b(PB06b)_L9,0.0,2.25
PEG(PB07)_R9,PEN_b(PB06b)_R2,9.0,27.0
PEG(PB07)_R9,PEN_b(PB06b)_R3,0.0,1.375
PEG(PB07)_R9,PEN_b(PB06b)_R4,0.0,0.0
PEG(PB07)_R9,PEN_b(PB06b)_R5,0.0,0.0
PEG(PB07)_R9,PEN_b(PB06b)_R6,0.0,0.0
PEG(PB07)_R9,PEN_b(PB06b)_R7,0.0,0.0
PEG(PB07)_R9,PEN_b(PB06b)_R8,0.0,0.0
PEG(PB07)_R9,PEN_b(PB06b)_R9,2.0,1.5
