instance_pre,instance_post,mean_syn_cnt,cs_weight
PEN_b(PB06b)_R6,EPG(PB08)_R5,38.333333333333336,57.125
PEN_b(PB06b)_R6,EPG(PB08)_R6,2.2,2.875
PEN_b(PB06b)_R6,EPG(PB08)_R7,0.0,0.0
PEN_b(PB06b)_R6,EPG(PB08)_R8,0.0,0.0
PEN_b(PB06b)_R7,EPG(PB08)_L1,0.0,0.0
PEN_b(PB06b)_R7,EPG(PB08)_L2,0.0,1.0
PEN_b(PB06b)_R7,EPG(PB08)_L3,24.0,19.5
PEN_b(PB06b)_R7,EPG(PB08)_L4,36.333333333333336,53.25
PEN_b(PB06b)_R7,EPG(PB08)_L5,0.0,1.125
PEN_b(PB06b)_R7,EPG(PB08)_L6,0.0,0.0
PEN_b(PB06b)_R7,EPG(PB08)_L7,0.0,0.0
PEN_b(PB06b)_R7,EPG(PB08)_L8,0.0,0.0
PEN_b(PB06b)_R7,EPG(PB08)_R1,0.0,0.0
PEN_b(PB06b)_R7,EPG(PB08)_R2,0.0,0.0
PEN_b(PB06b)_R7,EPG(PB08)_R3,0.0,0.0
PEN_b(PB06b)_R7,EPG(PB08)_R4,0.0,0.5
PEN_b(PB06b)_R7,EPG(PB08)_R5,9.666666666666666,14.875
PEN_b(PB06b)_R7,EPG(PB08)_R6,54.333333333333336,57.125
PEN_b(PB06b)_R7,EPG(PB08)_R7,3.0,2.875
PEN_b(PB06b)_R7,EPG(PB08)_R8,0.0,0.0
PEN_b(PB06b)_R8,EPG(PB08)_L1,2.0,1.0
PEN_b(PB06b)_R8,EPG(PB08)_L2,23.5,19.5
PEN_b(PB06b)_R8,EPG(PB08)_L3,67.66666666666667,53.25
PEN_b(PB06b)_R8,EPG(PB08)_L4,4.0,1.125
PEN_b(PB06b)_R8,EPG(PB08)_L5,0.0,0.0
PEN_b(PB06b)_R8,EPG(PB08)_L6,0.0,0.0
PEN_b(PB06b)_R8,EPG(PB08)_L7,0.0,0.0
PEN_b(PB06b)_R8,EPG(PB08)_L8,0.0,0.0
PEN_b(PB06b)_R8,EPG(PB08)_R1,0.0,0.0
PEN_b(PB06b)_R8,EPG(PB08)_R2,0.0,0.0
PEN_b(PB06b)_R8,EPG(PB08)_R3,0.0,0.0
PEN_b(PB06b)_R8,EPG(PB08)_R4,0.0,0.0
PEN_b(PB06b)_R8,EPG(PB08)_R5,0.0,0.5
PEN_b(PB06b)_R8,EPG(PB08)_R6,18.666666666666668,14.875
PEN_b(PB06b)_R8,EPG(PB08)_R7,63.0,57.125
PEN_b(PB06b)_R8,EPG(PB08)_R8,6.25,2.875
PEN_b(PB06b)_R9,EPG(PB08)_L1,15.25,19.5
PEN_b(PB06b)_R9,EPG(PB08)_L2,35.75,53.25
PEN_b(PB06b)_R9,EPG(PB08)_L3,1.0,1.125
PEN_b(PB06b)_R9,EPG(PB08)_L4,0.0,0.0
PEN_b(PB06b)_R9,EPG(PB08)_L5,0.0,0.0
PEN_b(PB06b)_R9,EPG(PB08)_L6,0.0,0.0
PEN_b(PB06b)_R9,EPG(PB08)_L7,0.0,0.0
PEN_b(PB06b)_R9,EPG(PB08)_L8,0.0,1.0
PEN_b(PB06b)_R9,EPG(PB08)_R1,0.0,2.875
PEN_b(PB06b)_R9,EPG(PB08)_R2,0.0,0.0
PEN_b(PB06b)_R9,EPG(PB08)_R3,0.0,0.0
PEN_b(PB06b)_R9,EPG(PB08)_R4,0.0,0.0
PEN_b(PB06b)_R9,EPG(PB08)_R5,0.0,0.0
PEN_b(PB06b)_R9,EPG(PB08)_R6,2.0,0.5
PEN_b(PB06b)_R9,EPG(PB08)_R7,15.0,14.875
PEN_b(PB06b)_R9,EPG(PB08)_R8,27.875,57.125
